TIME,TEMPERATURE_IN_BME,TEMPERATURE_IN_SCD,TEMPERATURE_IN_DS,TEMPERATURE_OUT_BME,TEMPERATURE_OUT_SCD,TEMPERATURE_OUT_DS,TEMPERATURE_OUT_SFM,TEMPERATURE_C_BME,TEMPERATURE_C1_DS,TEMPERATURE_C2_DS,TEMPERATURE_C3_DS,HUMIDITY_IN_BME,HUMIDITY_IN_SCD,HUMIDITY_OUT_BME,HUMIDITY_OUT_SCD,CO2_IN_SCD,CO2_OUT_SCD,PRESSURE_IN_BME ,PRESSURE_OUT_BME,PRESSURE_C_BME,AIRFLOW_OUT_SFM
Tue Sep  6 06:12:57 2022,18.8,19.792861938476562,18.75,23.9,24.47394561767578,22.875,24.42,23.3,22.937,22.75,22.937,69.8 %,67.718505859375,60.3 %,66.92657470703125,515.0195922851562,824.4925537109375,995.317,995.440,995.783,35.90588235294118
Tue Sep  6 06:13:57 2022,18.7,19.723426818847656,18.75,23.9,24.460594177246094,22.812,24.375,23.3,22.937,22.75,22.937,70.0 %,68.157958984375,60.4 %,66.85028076171875,513.2220458984375,830.4111938476562,995.311,995.433,995.757,36.93529411764706
Tue Sep  6 06:14:57 2022,18.7,19.750137329101562,18.75,23.8,24.44457244873047,22.812,24.375,23.2,22.937,22.75,22.937,70.2 %,68.10302734375,60.5 %,67.2119140625,511.0395202636719,833.0834350585938,995.327,995.447,995.733,37.27647058823529
Tue Sep  6 06:15:58 2022,18.6,19.766159057617188,18.687,23.8,24.44457244873047,22.812,24.365,23.2,22.937,22.75,22.875,70.3 %,68.15338134765625,60.4 %,67.00439453125,511.7546081542969,833.57666015625,995.300,995.414,995.753,36.57058823529412
Tue Sep  6 06:16:58 2022,18.7,19.84893798828125,18.75,23.8,24.47394561767578,22.812,24.355,23.2,22.937,22.75,22.875,70.3 %,67.64068603515625,60.2 %,66.52069091796875,513.1768798828125,830.7889404296875,995.256,995.368,995.691,36.241176470588236
Tue Sep  6 06:17:58 2022,18.7,19.80621337890625,18.687,23.8,24.44457244873047,22.812,24.36,23.2,22.875,22.687,22.875,69.9 %,67.4072265625,60.3 %,66.94183349609375,515.5986938476562,828.8302001953125,995.258,995.370,995.700,37.03529411764706
Tue Sep  6 06:18:58 2022,18.7,20.003814697265625,18.75,23.8,24.43122100830078,22.812,24.405,23.2,22.875,22.687,22.875,69.7 %,65.985107421875,60.6 %,67.169189453125,514.5533447265625,830.1956787109375,995.298,995.429,995.748,37.252941176470586
Tue Sep  6 06:19:59 2022,18.9,20.134658813476562,18.812,23.8,24.40184783935547,22.812,24.3,23.2,22.875,22.75,22.875,69.2 %,66.314697265625,60.5 %,66.94488525390625,513.6583862304688,830.888671875,995.333,995.431,995.755,35.970588235294116
Tue Sep  6 06:20:59 2022,18.9,20.091934204101562,18.812,23.8,24.415199279785156,22.75,24.305,23.2,22.875,22.687,22.875,69.6 %,67.425537109375,60.4 %,66.84112548828125,510.05841064453125,828.163818359375,995.265,995.387,995.744,36.305882352941175
Tue Sep  6 06:21:59 2022,18.9,20.06256103515625,18.875,23.8,24.38849639892578,22.75,24.29,23.2,22.875,22.687,22.875,69.7 %,66.95098876953125,60.4 %,67.21038818359375,510.7737121582031,825.2847900390625,995.264,995.398,995.698,36.89411764705882
Tue Sep  6 06:22:59 2022,18.8,19.990463256835938,18.812,23.8,24.40184783935547,22.75,24.32,23.2,22.875,22.687,22.875,69.6 %,66.9769287109375,60.5 %,67.07763671875,513.5794067382812,824.3604736328125,995.308,995.410,995.712,37.205882352941174
Tue Sep  6 06:24:00 2022,18.8,20.118637084960938,18.812,23.8,24.40184783935547,22.75,24.25,23.2,22.875,22.687,22.875,69.6 %,66.19873046875,60.7 %,67.5048828125,514.7201538085938,824.8561401367188,995.310,995.416,995.753,36.582352941176474
Tue Sep  6 06:25:00 2022,18.8,20.118637084960938,18.812,23.7,24.35912322998047,22.75,24.215,23.2,22.875,22.687,22.875,69.6 %,66.80755615234375,60.8 %,67.33856201171875,516.3508911132812,831.7850341796875,995.240,995.386,995.742,36.28823529411765
Tue Sep  6 06:26:00 2022,18.8,20.035858154296875,18.812,23.7,24.34577178955078,22.687,24.295,23.2,22.875,22.687,22.875,69.8 %,67.20123291015625,60.6 %,67.26226806640625,519.262939453125,834.5722045898438,995.260,995.359,995.727,35.805882352941175
Tue Sep  6 06:27:00 2022,18.7,19.97711181640625,18.75,23.7,24.375144958496094,22.75,24.265,23.2,22.875,22.687,22.812,69.9 %,67.05169677734375,60.6 %,67.1661376953125,521.567138671875,833.8846435546875,995.204,995.345,995.651,36.811764705882354
Tue Sep  6 06:28:01 2022,18.6,19.905014038085938,18.75,23.7,24.34577178955078,22.687,24.24,23.2,22.812,22.687,22.812,70.0 %,67.1478271484375,60.6 %,67.24395751953125,520.54638671875,833.7232666015625,995.223,995.298,995.660,35.64705882352941
Tue Sep  6 06:29:01 2022,18.6,19.80621337890625,18.687,23.7,24.31639862060547,22.687,24.315,23.1,22.875,22.687,22.812,70.1 %,67.43621826171875,60.9 %,67.71392822265625,516.0723876953125,835.5836181640625,995.208,995.354,995.669,36.61764705882353
Tue Sep  6 06:30:01 2022,18.6,19.84893798828125,18.687,23.7,24.332420349121094,22.687,24.265,23.1,22.812,22.687,22.812,70.0 %,67.3065185546875,60.8 %,67.44842529296875,513.580810546875,837.0224609375,995.211,995.355,995.646,36.98235294117647
Tue Sep  6 06:31:01 2022,18.7,19.864959716796875,18.687,23.7,24.34577178955078,22.687,24.205,23.1,22.812,22.687,22.812,70.0 %,67.1234130859375,60.8 %,67.42095947265625,512.766357421875,837.7927856445312,995.196,995.323,995.644,37.04705882352941
Tue Sep  6 06:32:02 2022,18.6,19.80621337890625,18.625,23.7,24.31639862060547,22.687,24.26,23.1,22.875,22.687,22.812,70.0 %,67.2607421875,60.8 %,67.4957275390625,510.0561218261719,836.344482421875,995.199,995.286,995.661,36.46470588235294
Tue Sep  6 06:33:02 2022,18.7,19.864959716796875,18.625,23.7,24.31639862060547,22.687,24.225,23.1,22.812,22.687,22.812,69.9 %,66.70379638671875,60.9 %,67.6727294921875,513.5111083984375,835.576171875,995.192,995.300,995.622,36.2
Tue Sep  6 06:34:02 2022,18.7,19.990463256835938,18.687,23.7,24.30304718017578,22.687,24.235,23.1,22.812,22.687,22.812,69.4 %,65.9393310546875,61.0 %,67.54608154296875,514.05615234375,840.6296997070312,995.188,995.318,995.647,36.858823529411765
Tue Sep  6 06:35:02 2022,18.8,19.878311157226562,18.687,23.7,24.289695739746094,22.687,24.155,23.1,22.812,22.687,22.75,69.2 %,66.73583984375,60.9 %,67.51251220703125,515.296142578125,837.1263427734375,995.167,995.282,995.593,36.51764705882353
Tue Sep  6 06:36:03 2022,18.7,19.905014038085938,18.687,23.7,24.289695739746094,22.687,24.175,23.1,22.812,22.687,22.812,69.5 %,67.28515625,60.7 %,67.315673828125,515.2103881835938,833.5454711914062,995.150,995.246,995.594,36.98235294117647
Tue Sep  6 06:37:03 2022,18.7,19.905014038085938,18.687,23.7,24.30304718017578,22.687,24.25,23.1,22.812,22.687,22.75,69.9 %,67.35687255859375,60.8 %,67.535400390625,517.143798828125,830.9022216796875,995.137,995.266,995.603,36.37647058823529
Tue Sep  6 06:38:03 2022,18.8,19.84893798828125,18.687,23.7,24.289695739746094,22.625,24.155,23.1,22.812,22.687,22.75,70.1 %,67.8558349609375,60.8 %,67.34466552734375,519.7540283203125,831.2655639648438,995.162,995.272,995.578,36.476470588235294
Tue Sep  6 06:39:03 2022,18.6,19.750137329101562,18.625,23.7,24.26032257080078,22.625,24.17,23.1,22.812,22.625,22.75,69.9 %,67.5537109375,60.9 %,67.33856201171875,516.216796875,833.451904296875,995.165,995.290,995.604,36.741176470588236
Tue Sep  6 06:40:03 2022,18.6,19.723426818847656,18.625,23.6,24.276344299316406,22.625,24.135,23.1,22.812,22.625,22.75,69.9 %,67.7154541015625,61.0 %,67.59185791015625,509.59063720703125,832.17041015625,995.158,995.260,995.584,36.9
Tue Sep  6 06:41:04 2022,18.7,19.84893798828125,18.625,23.6,24.246963500976562,22.625,24.15,23.1,22.812,22.625,22.75,69.8 %,66.89605712890625,61.0 %,67.626953125,510.54345703125,832.84814453125,995.163,995.317,995.627,36.66470588235294
Tue Sep  6 06:42:04 2022,18.7,19.93438720703125,18.687,23.6,24.26032257080078,22.625,24.175,23.1,22.75,22.625,22.75,69.5 %,66.241455078125,61.3 %,68.1671142578125,508.9333801269531,834.3663940429688,995.158,995.295,995.606,36.870588235294115
Tue Sep  6 06:43:04 2022,18.8,20.003814697265625,18.687,23.6,24.233612060546875,22.562,24.05,23.1,22.75,22.625,22.75,69.4 %,66.4794921875,61.0 %,67.61322021484375,505.2803649902344,836.9345703125,995.153,995.247,995.602,36.72941176470588
Tue Sep  6 06:44:04 2022,18.8,19.947738647460938,18.75,23.6,24.233612060546875,22.562,24.1,23.1,22.75,22.625,22.75,69.5 %,66.8212890625,61.1 %,67.8466796875,504.27117919921875,835.4884643554688,995.160,995.280,995.661,36.12352941176471
Tue Sep  6 06:45:05 2022,18.7,19.921035766601562,18.75,23.6,24.204238891601562,22.562,24.025,23.0,22.75,22.625,22.75,69.5 %,67.00592041015625,61.1 %,67.49420166015625,499.1431579589844,833.5278930664062,995.158,995.297,995.616,36.44117647058823
Tue Sep  6 06:46:05 2022,18.7,19.84893798828125,18.687,23.6,24.220260620117188,22.562,24.055,23.0,22.75,22.625,22.687,69.9 %,67.68798828125,61.0 %,67.6422119140625,494.506591796875,830.396484375,995.160,995.236,995.588,36.51764705882353
Tue Sep  6 06:47:05 2022,18.7,19.84893798828125,18.687,23.6,24.204238891601562,22.562,24.08,23.0,22.75,22.625,22.687,69.9 %,67.19818115234375,61.2 %,68.10760498046875,494.8482360839844,825.4606323242188,995.150,995.296,995.611,36.26470588235294
Tue Sep  6 06:48:05 2022,18.7,19.97711181640625,18.625,23.6,24.177536010742188,22.562,24.035,23.0,22.75,22.625,22.687,69.5 %,65.4541015625,61.2 %,68.15948486328125,494.6789855957031,826.5164794921875,995.220,995.309,995.676,36.40588235294118
Tue Sep  6 06:49:06 2022,18.8,19.97711181640625,18.687,23.5,24.190887451171875,22.562,24.0,23.0,22.75,22.625,22.687,69.6 %,67.05169677734375,61.2 %,67.53082275390625,493.0552978515625,826.29833984375,995.156,995.255,995.609,36.03529411764706
Tue Sep  6 06:50:06 2022,18.7,19.835586547851562,18.687,23.5,24.190887451171875,22.562,24.045,23.0,22.75,22.625,22.687,69.8 %,67.4530029296875,61.2 %,67.9473876953125,493.4970397949219,829.2640991210938,995.177,995.277,995.609,37.07058823529412
Tue Sep  6 06:51:06 2022,18.6,19.835586547851562,18.625,23.5,24.177536010742188,22.562,24.04,23.0,22.75,22.625,22.687,70.1 %,67.303466796875,61.6 %,68.42498779296875,490.07183837890625,828.6913452148438,995.170,995.335,995.666,36.1
Tue Sep  6 06:52:06 2022,18.7,19.947738647460938,18.625,23.5,24.177536010742188,22.5,24.01,23.0,22.687,22.625,22.687,69.5 %,65.9027099609375,61.5 %,68.0206298828125,494.8739929199219,829.0162963867188,995.220,995.344,995.707,37.05882352941177
Tue Sep  6 06:53:07 2022,18.8,19.961090087890625,18.687,23.5,24.148162841796875,22.5,23.93,23.0,22.687,22.625,22.687,69.4 %,66.9921875,61.4 %,68.03436279296875,499.66986083984375,830.648193359375,995.184,995.309,995.654,36.06470588235294
Tue Sep  6 06:54:07 2022,18.8,19.905014038085938,18.687,23.5,24.161514282226562,22.5,23.99,23.0,22.687,22.625,22.687,69.6 %,67.09136962890625,61.5 %,68.145751953125,502.3517150878906,829.5616455078125,995.253,995.332,995.686,35.582352941176474
Tue Sep  6 06:55:07 2022,18.8,19.97711181640625,18.687,23.5,24.1214599609375,22.5,23.975,23.0,22.687,22.625,22.625,69.7 %,66.8670654296875,61.4 %,68.04046630859375,498.43780517578125,824.9550170898438,995.252,995.371,995.667,36.31764705882353
Tue Sep  6 06:56:07 2022,18.8,19.961090087890625,18.687,23.5,24.1214599609375,22.5,23.97,23.0,22.687,22.625,22.625,69.6 %,67.0013427734375,61.5 %,68.0084228515625,495.80291748046875,824.8968505859375,995.247,995.343,995.654,36.470588235294116
Tue Sep  6 06:57:08 2022,18.7,19.947738647460938,18.687,23.5,24.1214599609375,22.5,23.98,23.0,22.687,22.625,22.625,69.6 %,66.7999267578125,61.5 %,68.07098388671875,497.5623474121094,823.9362182617188,995.270,995.296,995.714,36.60588235294118
Tue Sep  6 06:58:08 2022,18.7,19.835586547851562,18.687,23.5,24.105438232421875,22.5,23.95,23.0,22.687,22.625,22.625,69.8 %,67.4591064453125,61.6 %,68.25103759765625,498.5801696777344,821.5873413085938,995.270,995.350,995.715,36.03529411764706
Tue Sep  6 06:59:08 2022,18.7,19.792861938476562,18.687,23.4,24.105438232421875,22.5,24.0,23.0,22.687,22.625,22.625,69.9 %,67.413330078125,61.5 %,67.97637939453125,502.33551025390625,820.7814331054688,995.239,995.365,995.716,36.5
Tue Sep  6 07:00:08 2022,18.7,19.878311157226562,18.625,23.4,24.105438232421875,22.437,23.97,23.0,22.687,22.562,22.625,70.0 %,67.31109619140625,61.7 %,68.56689453125,503.7806396484375,823.21484375,995.277,995.370,995.721,35.917647058823526
Tue Sep  6 07:01:09 2022,18.7,19.864959716796875,18.625,23.4,24.0787353515625,22.437,23.91,22.9,22.687,22.562,22.625,69.9 %,67.21954345703125,61.9 %,68.9056396484375,503.2105712890625,823.572265625,995.256,995.357,995.726,36.55294117647059
Tue Sep  6 07:02:09 2022,18.7,19.878311157226562,18.625,23.4,24.092086791992188,22.437,23.975,22.9,22.687,22.625,22.625,70.0 %,67.17376708984375,61.9 %,68.7408447265625,505.6053466796875,826.5343017578125,995.294,995.393,995.716,37.37647058823529
Tue Sep  6 07:03:09 2022,18.7,19.921035766601562,18.687,23.4,24.0787353515625,22.437,23.97,22.9,22.687,22.562,22.625,69.9 %,66.85791015625,61.7 %,68.3837890625,507.8547668457031,831.322509765625,995.270,995.380,995.683,37.258823529411764
Tue Sep  6 07:04:09 2022,18.7,19.864959716796875,18.625,23.4,24.065383911132812,22.437,23.895,22.9,22.625,22.562,22.625,70.0 %,67.61322021484375,61.9 %,68.80340576171875,510.7164001464844,833.0541381835938,995.274,995.356,995.708,35.94705882352941
Tue Sep  6 07:05:10 2022,18.7,19.864959716796875,18.687,23.4,24.049362182617188,22.437,23.955,22.9,22.625,22.562,22.625,69.9 %,67.57354736328125,61.9 %,68.6431884765625,510.8456726074219,832.8399658203125,995.272,995.355,995.699,36.241176470588236
Tue Sep  6 07:06:10 2022,18.7,19.905014038085938,18.687,23.4,24.049362182617188,22.375,23.875,22.9,22.625,22.562,22.562,69.9 %,67.21954345703125,61.9 %,68.82171630859375,510.9627685546875,831.439453125,995.231,995.373,995.713,35.411764705882355
Tue Sep  6 07:07:10 2022,18.8,19.905014038085938,18.687,23.4,24.0360107421875,22.375,23.93,22.9,22.687,22.562,22.562,70.0 %,67.61016845703125,61.9 %,68.43414306640625,510.5213317871094,833.4963989257812,995.256,995.355,995.705,35.870588235294115
Tue Sep  6 07:08:10 2022,18.8,19.89166259765625,18.687,23.4,24.0360107421875,22.375,23.915,22.9,22.625,22.562,22.562,70.0 %,67.65594482421875,61.8 %,68.47381591796875,510.10089111328125,831.2199096679688,995.269,995.375,995.712,36.36470588235294
Tue Sep  6 07:09:11 2022,18.7,19.80621337890625,18.687,23.4,24.0360107421875,22.375,23.955,22.9,22.687,22.562,22.562,70.2 %,67.88787841796875,61.7 %,68.21746826171875,509.3629455566406,831.1484985351562,995.254,995.337,995.698,37.05294117647059
Tue Sep  6 07:10:11 2022,18.7,19.792861938476562,18.625,23.4,24.006637573242188,22.375,23.935,22.9,22.625,22.562,22.562,70.1 %,67.83447265625,61.8 %,68.53790283203125,509.0215148925781,830.0028076171875,995.189,995.339,995.666,36.40588235294118
Tue Sep  6 07:11:11 2022,18.6,19.637977600097656,18.625,23.4,23.9932861328125,22.375,23.925,22.9,22.625,22.562,22.562,70.3 %,68.40667724609375,61.9 %,68.72100830078125,502.1358642578125,833.1885375976562,995.235,995.292,995.663,36.65294117647059
Tue Sep  6 07:12:11 2022,18.6,19.512474060058594,18.562,23.4,24.022659301757812,22.375,23.925,22.9,22.625,22.562,22.562,70.6 %,69.1192626953125,61.9 %,68.63861083984375,501.49371337890625,832.7896728515625,995.205,995.311,995.623,36.82941176470588
Tue Sep  6 07:13:11 2022,18.6,19.52582550048828,18.5,23.4,24.006637573242188,22.375,23.99,22.9,22.625,22.562,22.562,70.7 %,68.86749267578125,61.7 %,68.37921142578125,503.9537353515625,830.1400146484375,995.188,995.297,995.617,37.688235294117646
Tue Sep  6 07:14:12 2022,18.6,19.53917694091797,18.437,23.4,24.022659301757812,22.375,23.905,22.9,22.625,22.562,22.562,70.7 %,68.6614990234375,61.8 %,68.4326171875,504.7749328613281,828.738525390625,995.177,995.290,995.603,35.95294117647059
Tue Sep  6 07:15:12 2022,18.5,19.456398010253906,18.437,23.4,23.979934692382812,22.375,24.01,22.8,22.562,22.562,22.5,70.7 %,68.91326904296875,62.0 %,68.9422607421875,504.6070251464844,829.558349609375,995.135,995.279,995.597,36.99411764705882
Tue Sep  6 07:16:12 2022,18.4,19.35492706298828,18.437,23.4,23.9932861328125,22.375,23.95,22.8,22.625,22.562,22.5,70.8 %,69.42291259765625,61.9 %,68.603515625,503.367431640625,828.9644775390625,995.148,995.276,995.582,36.65294117647059
Tue Sep  6 07:17:12 2022,18.4,19.41100311279297,18.437,23.4,24.006637573242188,22.375,23.985,22.8,22.625,22.562,22.5,71.0 %,69.12994384765625,61.9 %,68.8812255859375,500.91815185546875,830.0911865234375,995.144,995.291,995.585,36.976470588235294
Tue Sep  6 07:18:13 2022,18.4,19.44037628173828,18.375,23.4,24.006637573242188,22.375,23.95,22.8,22.562,22.5,22.562,71.0 %,68.77288818359375,62.0 %,68.81256103515625,498.2115783691406,829.456298828125,995.197,995.268,995.567,37.26470588235294
Tue Sep  6 07:19:13 2022,18.4,19.48310089111328,18.375,23.4,23.979934692382812,22.375,23.925,22.8,22.625,22.5,22.5,70.8 %,68.4967041015625,62.0 %,68.83544921875,498.1119384765625,828.2776489257812,995.184,995.281,995.580,35.358823529411765
Tue Sep  6 07:20:13 2022,18.5,19.469749450683594,18.375,23.4,23.979934692382812,22.375,23.925,22.8,22.562,22.562,22.5,70.9 %,68.87664794921875,62.1 %,69.110107421875,498.22406005859375,830.9898071289062,995.193,995.273,995.600,36.34117647058824
Tue Sep  6 07:21:13 2022,18.5,19.456398010253906,18.375,23.4,23.979934692382812,22.375,23.87,22.8,22.562,22.5,22.5,70.8 %,68.75457763671875,62.0 %,68.8262939453125,498.5837707519531,829.471923828125,995.177,995.306,995.596,36.68235294117647
Tue Sep  6 07:22:14 2022,18.4,19.595252990722656,18.375,23.4,23.966583251953125,22.375,23.89,22.8,22.562,22.5,22.5,70.7 %,67.97637939453125,62.1 %,68.98193359375,496.55340576171875,830.766357421875,995.202,995.320,995.668,36.0
Tue Sep  6 07:23:14 2022,18.4,19.555198669433594,18.437,23.4,23.966583251953125,22.375,23.875,22.8,22.562,22.5,22.5,70.8 %,68.7164306640625,62.1 %,68.8507080078125,499.3481140136719,829.8366088867188,995.157,995.272,995.606,37.423529411764704
Tue Sep  6 07:24:14 2022,18.5,19.66735076904297,18.375,23.4,23.966583251953125,22.312,23.89,22.8,22.562,22.5,22.437,71.0 %,68.4295654296875,62.2 %,69.07806396484375,500.8672790527344,828.8262329101562,995.137,995.256,995.597,37.40588235294118
Tue Sep  6 07:25:14 2022,18.5,19.595252990722656,18.375,23.3,23.9505615234375,22.312,23.895,22.8,22.562,22.5,22.437,70.9 %,68.11370849609375,62.1 %,68.896484375,503.49505615234375,830.2821044921875,995.169,995.281,995.656,36.129411764705885
Tue Sep  6 07:26:14 2022,18.6,19.792861938476562,18.437,23.3,23.9505615234375,22.312,23.855,22.8,22.562,22.5,22.437,70.5 %,67.2882080078125,62.2 %,69.07501220703125,502.7724304199219,834.1592407226562,995.165,995.294,995.644,36.27058823529412
Tue Sep  6 07:27:15 2022,18.6,19.80621337890625,18.5,23.3,23.923858642578125,22.312,23.84,22.8,22.562,22.5,22.437,70.7 %,68.2098388671875,62.2 %,69.05059814453125,502.48724365234375,832.2533569335938,995.161,995.249,995.586,36.05294117647059
Tue Sep  6 07:28:15 2022,18.6,19.766159057617188,18.437,23.3,23.9505615234375,22.312,23.865,22.8,22.562,22.5,22.437,70.7 %,68.13507080078125,62.1 %,68.58367919921875,503.9022216796875,830.8230590820312,995.166,995.276,995.621,36.6
Tue Sep  6 07:29:15 2022,18.6,19.71007537841797,18.437,23.3,23.923858642578125,22.312,23.8,22.8,22.562,22.5,22.437,70.8 %,68.10455322265625,62.1 %,69.02923583984375,508.1062316894531,830.0628662109375,995.189,995.296,995.603,36.752941176470586
Tue Sep  6 07:30:15 2022,18.5,19.71007537841797,18.437,23.3,23.905166625976562,22.25,23.815,22.7,22.562,22.5,22.437,70.7 %,68.24188232421875,62.4 %,69.5587158203125,509.4886779785156,828.2438354492188,995.170,995.258,995.636,35.870588235294115
Tue Sep  6 07:31:16 2022,18.5,19.61127471923828,18.375,23.3,23.905166625976562,22.25,23.82,22.7,22.5,22.5,22.375,71.0 %,68.7255859375,62.3 %,69.1741943359375,508.1897277832031,829.9486694335938,995.148,995.290,995.637,36.87647058823529
Tue Sep  6 07:32:16 2022,18.5,19.62462615966797,18.375,23.3,23.891815185546875,22.25,23.85,22.7,22.5,22.5,22.437,71.1 %,68.8232421875,62.3 %,69.26116943359375,503.3287658691406,828.2534790039062,995.152,995.303,995.575,36.2
Tue Sep  6 07:33:16 2022,18.5,19.637977600097656,18.437,23.3,23.891815185546875,22.25,23.76,22.7,22.562,22.5,22.437,71.2 %,68.73931884765625,62.1 %,68.88580322265625,500.562744140625,828.1240234375,995.123,995.306,995.611,36.970588235294116
Tue Sep  6 07:34:16 2022,18.6,19.62462615966797,18.437,23.3,23.891815185546875,22.25,23.835,22.7,22.5,22.437,22.375,71.2 %,68.91326904296875,62.3 %,68.9239501953125,500.2699279785156,831.69384765625,995.164,995.299,995.602,36.98235294117647
Tue Sep  6 07:35:17 2022,18.5,19.555198669433594,18.437,23.3,23.891815185546875,22.25,23.81,22.7,22.5,22.437,22.375,71.1 %,69.281005859375,62.5 %,69.5648193359375,496.225341796875,834.0130004882812,995.189,995.301,995.623,36.641176470588235
Tue Sep  6 07:36:17 2022,18.5,19.499122619628906,18.437,23.3,23.878463745117188,22.25,23.79,22.7,22.5,22.437,22.375,71.3 %,70.06378173828125,62.3 %,68.9727783203125,498.2959899902344,837.9595336914062,995.142,995.272,995.622,36.98823529411764
Tue Sep  6 07:37:17 2022,18.4,19.512474060058594,18.437,23.3,23.8651123046875,22.25,23.8,22.7,22.562,22.437,22.375,71.4 %,69.403076171875,62.3 %,69.1558837890625,501.55963134765625,835.7037963867188,995.229,995.305,995.675,37.03529411764706
Tue Sep  6 07:38:17 2022,18.5,19.469749450683594,18.375,23.2,23.878463745117188,22.25,23.78,22.7,22.5,22.437,22.375,71.5 %,69.82421875,62.4 %,69.2474365234375,503.2164001464844,836.1701049804688,995.201,995.327,995.654,35.94705882352941
Tue Sep  6 07:39:18 2022,18.4,19.469749450683594,18.375,23.2,23.905166625976562,22.25,23.755,22.7,22.5,22.437,22.375,71.8 %,70.03021240234375,62.3 %,68.988037109375,500.0210266113281,833.6068115234375,995.240,995.305,995.631,36.17058823529412
Tue Sep  6 07:40:18 2022,18.5,19.512474060058594,18.375,23.2,23.8651123046875,22.25,23.77,22.7,22.5,22.437,22.375,71.8 %,69.73419189453125,62.5 %,69.45037841796875,497.49420166015625,830.5614624023438,995.202,995.331,995.657,37.44117647058823
Tue Sep  6 07:41:18 2022,18.5,19.424354553222656,18.375,23.2,23.8651123046875,22.25,23.755,22.7,22.5,22.437,22.375,71.7 %,69.67010498046875,62.3 %,69.1070556640625,496.526611328125,830.262939453125,995.227,995.320,995.648,37.14705882352941
Tue Sep  6 07:42:18 2022,18.4,19.48310089111328,18.375,23.2,23.849090576171875,22.25,23.73,22.7,22.5,22.437,22.375,71.8 %,69.71893310546875,62.3 %,69.01397705078125,494.34307861328125,827.9185791015625,995.222,995.317,995.650,36.51176470588236
Tue Sep  6 07:43:19 2022,18.4,19.512474060058594,18.312,23.2,23.849090576171875,22.25,23.72,22.7,22.5,22.437,22.375,71.9 %,69.60601806640625,62.4 %,69.171142578125,492.4927978515625,828.2713623046875,995.260,995.313,995.665,36.076470588235296
Tue Sep  6 07:44:19 2022,18.4,19.48310089111328,18.375,23.2,23.8651123046875,22.187,23.755,22.7,22.5,22.437,22.312,71.9 %,69.98443603515625,62.5 %,69.20623779296875,492.577880859375,828.8284912109375,995.193,995.322,995.608,36.05294117647059
Tue Sep  6 07:45:19 2022,18.5,19.469749450683594,18.375,23.2,23.835739135742188,22.25,23.815,22.7,22.5,22.375,22.375,72.0 %,69.84405517578125,62.5 %,69.5037841796875,493.8227844238281,828.41796875,995.222,995.295,995.633,37.34117647058824
Tue Sep  6 07:46:19 2022,18.5,19.56855010986328,18.375,23.2,23.8223876953125,22.187,23.78,22.6,22.5,22.437,22.312,71.9 %,69.88067626953125,62.6 %,69.71588134765625,494.03021240234375,828.2831420898438,995.175,995.307,995.617,36.2
Tue Sep  6 07:47:20 2022,18.5,19.555198669433594,18.437,23.2,23.835739135742188,22.187,23.755,22.6,22.5,22.437,22.312,71.8 %,69.573974609375,62.7 %,69.68231201171875,494.2049560546875,827.7255859375,995.175,995.306,995.659,36.417647058823526
Tue Sep  6 07:48:20 2022,18.5,19.58190155029297,18.437,23.2,23.8223876953125,22.187,23.79,22.6,22.437,22.437,22.312,71.6 %,69.01397705078125,62.7 %,69.72503662109375,495.4215087890625,827.7033081054688,995.181,995.341,995.649,36.0
Tue Sep  6 07:49:20 2022,18.5,19.58190155029297,18.437,23.2,23.8223876953125,22.187,23.705,22.6,22.437,22.375,22.312,71.6 %,69.110107421875,62.4 %,68.94989013671875,493.54864501953125,827.55322265625,995.229,995.315,995.627,36.51176470588236
Tue Sep  6 07:50:20 2022,18.5,19.61127471923828,18.437,23.2,23.809036254882812,22.187,23.73,22.6,22.437,22.375,22.312,71.7 %,69.61517333984375,62.4 %,69.12384033203125,494.374755859375,826.1336059570312,995.150,995.302,995.624,36.13529411764706
Tue Sep  6 07:51:21 2022,18.5,19.53917694091797,18.437,23.2,23.8223876953125,22.187,23.73,22.6,22.437,22.375,22.25,71.9 %,70.08056640625,62.6 %,69.403076171875,494.65386962890625,824.6668090820312,995.181,995.261,995.624,35.95294117647059
Tue Sep  6 07:52:21 2022,18.5,19.637977600097656,18.437,23.2,23.809036254882812,22.187,23.705,22.6,22.437,22.375,22.25,71.7 %,69.3450927734375,62.5 %,69.25201416015625,495.8641662597656,825.0159912109375,995.210,995.298,995.649,36.22352941176471
Tue Sep  6 07:53:21 2022,18.5,19.66735076904297,18.437,23.2,23.793014526367188,22.187,23.705,22.6,22.437,22.375,22.312,72.0 %,69.93865966796875,62.6 %,69.4732666015625,497.4469909667969,825.2901000976562,995.179,995.328,995.626,36.705882352941174
Tue Sep  6 07:54:21 2022,18.6,19.66735076904297,18.437,23.2,23.809036254882812,22.187,23.67,22.6,22.437,22.375,22.312,72.1 %,69.76165771484375,62.4 %,69.09332275390625,498.2248229980469,826.5556030273438,995.207,995.291,995.607,36.22941176470588
Tue Sep  6 07:55:22 2022,18.6,19.736778259277344,18.5,23.2,23.793014526367188,22.187,23.685,22.6,22.437,22.375,22.25,72.0 %,69.75555419921875,62.4 %,69.1986083984375,495.40155029296875,830.427490234375,995.142,995.260,995.559,36.076470588235296
